lat,long,subbasin
44.9934,-83.4216,6
44.9844,-83.4214,6
44.9753,-83.4211,6
44.9663,-83.4209,6
44.9573,-83.4206,6
44.9483,-83.4203,6
44.9392,-83.4201,6
44.9394,-83.4073,6
44.9304,-83.4071,6
44.9214,-83.4068,6
44.9215,-83.3941,6
44.9125,-83.3938,6
44.9127,-83.3811,6
44.9037,-83.3808,6
44.9038,-83.3681,6
44.8948,-83.3678,6
44.895,-83.3551,6
44.886,-83.3549,6
44.8861,-83.3421,6
44.8771,-83.3419,6
44.8773,-83.3291,6
44.8775,-83.3164,6
44.8776,-83.3037,6
44.8686,-83.3034,6
44.8688,-83.2907,6
44.8597,-83.2904,6
44.8507,-83.2902,6
44.8417,-83.29,6
44.8327,-83.2897,6
44.8328,-83.277,6
44.8238,-83.2768,6
44.8148,-83.2765,6
44.8058,-83.2763,6
44.7967,-83.2761,6
44.7877,-83.2758,6
44.7787,-83.2756,6
44.7697,-83.2754,6
44.7606,-83.2752,6
44.7608,-83.2624,6
44.7518,-83.2622,6
44.7516,-83.2749,6
44.7426,-83.2747,6
44.7336,-83.2745,6
44.7245,-83.2742,6
44.7247,-83.2615,6
44.7157,-83.2613,6
44.7066,-83.2611,6
44.7068,-83.2484,6
44.6978,-83.2481,6
44.6888,-83.2479,6
44.6797,-83.2477,6
44.6707,-83.2474,6
44.6705,-83.2601,6
44.6615,-83.2599,6
44.6525,-83.2597,6
44.6435,-83.2595,6
44.6433,-83.2721,6
44.6343,-83.2719,6
44.6253,-83.2717,6
44.6251,-83.2844,6
44.6161,-83.2841,6
44.607,-83.2839,6
44.598,-83.2837,6
44.5978,-83.2963,6
44.5888,-83.2961,6
44.5798,-83.2959,6
44.5708,-83.2956,6
44.5617,-83.2954,6
44.5619,-83.2827,6
44.5529,-83.2825,6
44.5439,-83.2823,6
44.5348,-83.282,6
44.5347,-83.2947,6
44.2703,-84.4357,7
44.2793,-84.4361,7
44.279,-84.4487,7
44.2787,-84.4613,7
44.2877,-84.4617,7
44.2874,-84.4743,7
44.2964,-84.4747,7
44.2961,-84.4873,7
44.3052,-84.4877,7
44.3049,-84.5003,7
44.3139,-84.5008,7
44.3136,-84.5134,7
44.3226,-84.5138,7
44.3223,-84.5264,7
44.3313,-84.5268,7
44.3403,-84.5272,7
44.34,-84.5399,7
44.349,-84.5403,7
44.3581,-84.5407,7
44.3578,-84.5533,7
44.3668,-84.5538,7
44.3665,-84.5664,7
44.3755,-84.5668,7
44.3752,-84.5794,7
44.3842,-84.5799,7
44.3932,-84.5803,7
44.3929,-84.5929,7
44.4019,-84.5933,7
44.4109,-84.5938,7
44.42,-84.5942,7
44.4197,-84.6068,7
44.4287,-84.6073,7
44.4377,-84.6077,7
44.4467,-84.6082,7
44.4557,-84.6086,7
44.4554,-84.6212,7
44.4644,-84.6217,7
44.4734,-84.6221,7
44.4731,-84.6347,7
44.4821,-84.6352,7
44.4818,-84.6478,7
44.4909,-84.6483,7
44.4999,-84.6487,7
44.4996,-84.6614,7
44.4992,-84.674,7
44.5083,-84.6745,7
44.5079,-84.6871,7
44.5076,-84.6998,7
44.5073,-84.7124,7
44.507,-84.7251,7
44.516,-84.7255,7
44.5157,-84.7382,7
44.5066,-84.7377,7
44.5063,-84.7504,7
44.506,-84.763,7
44.5057,-84.7757,7
44.5053,-84.7883,7
44.505,-84.801,7
44.5047,-84.8136,7
44.5137,-84.8141,7
44.5133,-84.8267,7
44.5224,-84.8272,7
44.5227,-84.8146,7
44.5317,-84.815,7
44.5407,-84.8155,7
44.5411,-84.8028,7
44.5501,-84.8033,7
44.5504,-84.7907,7
44.5594,-84.7911,7
44.5598,-84.7785,7
44.5688,-84.7789,7
44.5691,-84.7663,7
44.5781,-84.7667,7
44.5784,-84.754,7
44.5788,-84.7414,7
44.5878,-84.7418,7
44.5968,-84.7423,7
44.5971,-84.7296,7
44.6061,-84.7301,7
44.6152,-84.7305,7
44.6242,-84.731,7
44.6332,-84.7315,7
44.6422,-84.7319,7
44.6419,-84.7446,7
44.6509,-84.7451,7
44.6599,-84.7455,7
44.6596,-84.7582,7
44.6686,-84.7587,7
44.6776,-84.7591,7
44.6866,-84.7596,7
44.6957,-84.76,7
44.7047,-84.7605,7
44.7137,-84.761,7
44.7227,-84.7614,7
44.7224,-84.7741,7
44.7314,-84.7746,7
44.7404,-84.7751,7
44.7494,-84.7755,7
44.7584,-84.776,7
44.7675,-84.7765,7
44.7765,-84.7769,7
44.7855,-84.7774,7
44.7858,-84.7647,7
44.7948,-84.7652,7
44.8039,-84.7656,7
44.8129,-84.7661,7
44.8125,-84.7788,7
44.8216,-84.7793,7
44.8306,-84.7797,7
44.8396,-84.7802,7
44.8393,-84.7929,7
44.8483,-84.7934,7
44.8486,-84.7807,7
44.8576,-84.7811,7
44.8666,-84.7816,7
44.8663,-84.7943,7
44.8753,-84.7948,7
44.875,-84.8075,7
44.884,-84.808,7
44.893,-84.8085,7
44.902,-84.809,7
44.911,-84.8094,7
44.9107,-84.8222,7
44.9197,-84.8227,7
44.9287,-84.8231,7
44.9378,-84.8236,7
44.9381,-84.8109,7
44.9471,-84.8113,7
44.9561,-84.8118,7
44.9651,-84.8123,7
44.9648,-84.825,7
44.9738,-84.8255,7
44.9735,-84.8383,7
44.9825,-84.8387,7
44.9828,-84.826,7
44.9919,-84.8265,7
45.0009,-84.8269,7
45.0099,-84.8274,7
45.0189,-84.8279,7
45.0192,-84.8151,7
45.0102,-84.8147,7
45.0106,-84.8019,7
45.0015,-84.8014,7
45.0019,-84.7887,7
45.0022,-84.7759,7
45.0025,-84.7631,7
44.9935,-84.7627,7
44.9939,-84.7499,7
44.9942,-84.7372,7
44.9945,-84.7244,7
44.9948,-84.7116,7
44.9952,-84.6989,7
44.9955,-84.6861,7
45.0045,-84.6866,7
45.0048,-84.6738,7
45.0051,-84.6611,7
45.0142,-84.6615,7
45.0145,-84.6488,7
45.0148,-84.636,7
45.0058,-84.6355,7
45.0061,-84.6228,7
45.0064,-84.61,7
45.0067,-84.5973,7
45.007,-84.5845,7
44.998,-84.5841,7
44.989,-84.5836,7
44.98,-84.5832,7
44.9803,-84.5704,7
44.9713,-84.57,7
44.9716,-84.5572,7
44.9719,-84.5445,7
44.9722,-84.5317,7
44.9725,-84.519,7
44.9635,-84.5185,7
44.9638,-84.5058,7
44.9548,-84.5054,7
44.9551,-84.4926,7
44.9641,-84.493,7
44.9644,-84.4803,7
44.9647,-84.4675,7
44.9737,-84.4679,7
44.9827,-84.4684,7
44.983,-84.4556,7
44.9833,-84.4429,7
44.9923,-84.4433,7
44.9926,-84.4305,7
44.9929,-84.4177,7
44.9932,-84.405,7
44.9935,-84.3922,7
44.9938,-84.3795,7
44.9941,-84.3667,7
44.9851,-84.3663,7
44.9853,-84.3535,7
44.9856,-84.3408,7
44.9859,-84.328,7
44.9769,-84.3276,7
44.9772,-84.3149,7
44.9775,-84.3021,7
44.9684,-84.3017,7
44.9594,-84.3013,7
44.9591,-84.3141,7
44.9501,-84.3137,7
44.9498,-84.3264,7
44.9408,-84.326,7
44.9318,-84.3256,7
44.9321,-84.3129,7
44.9231,-84.3125,7
44.914,-84.3121,7
44.9143,-84.2994,7
44.9053,-84.299,7
44.9056,-84.2862,7
44.8966,-84.2858,7
44.8968,-84.2731,7
44.8878,-84.2727,7
44.8788,-84.2723,7
44.8791,-84.2596,7
44.8793,-84.2468,7
44.8703,-84.2465,7
44.8706,-84.2337,7
44.8709,-84.221,7
44.8618,-84.2206,7
44.8621,-84.2079,7
44.8531,-84.2075,7
44.8441,-84.2071,7
44.8443,-84.1944,7
44.8353,-84.194,7
44.8356,-84.1813,7
44.8266,-84.1809,7
44.8268,-84.1682,7
44.8178,-84.1678,7
44.8181,-84.1551,7
44.8091,-84.1547,7
44.8,-84.1544,7
44.8003,-84.1416,7
44.7913,-84.1413,7
44.7915,-84.1285,7
44.7825,-84.1282,7
44.7828,-84.1155,7
44.7738,-84.1151,7
44.774,-84.1024,7
44.7743,-84.0897,7
44.7745,-84.077,7
44.7655,-84.0766,7
44.7658,-84.0639,7
44.766,-84.0512,7
44.7663,-84.0385,7
44.7572,-84.0381,7
44.7575,-84.0254,7
44.7577,-84.0127,7
44.7487,-84.0124,7
44.749,-83.9996,7
44.7399,-83.9993,7
44.7402,-83.9866,7
44.7312,-83.9863,7
44.7314,-83.9736,7
44.7224,-83.9732,7
44.7134,-83.9729,7
44.7136,-83.9602,7
44.7138,-83.9475,7
44.7048,-83.9471,7
44.7051,-83.9344,7
44.7053,-83.9217,7
44.6963,-83.9214,7
44.6965,-83.9087,7
44.6967,-83.896,7
44.6877,-83.8957,7
44.6879,-83.883,7
44.6882,-83.8703,7
44.6792,-83.87,7
44.6794,-83.8573,7
44.6796,-83.8446,7
44.6798,-83.8319,7
44.6708,-83.8316,7
44.671,-83.8189,7
44.6713,-83.8062,7
44.6715,-83.7935,7
44.6717,-83.7808,7
44.6719,-83.7681,7
44.6721,-83.7554,7
44.6724,-83.7427,7
44.6726,-83.73,7
44.6816,-83.7303,7
44.6818,-83.7176,7
44.682,-83.705,7
44.6822,-83.6923,7
44.6825,-83.6796,7
44.6827,-83.6669,7
44.6829,-83.6542,7
44.6831,-83.6415,7
44.6833,-83.6288,7
44.6835,-83.6161,7
44.6837,-83.6034,7
44.6839,-83.5907,7
44.6841,-83.578,7
44.6843,-83.5653,7
44.6845,-83.5526,7
44.6755,-83.5523,7
44.6756,-83.5396,7
44.6666,-83.5394,7
44.6668,-83.5267,7
44.6758,-83.527,7
44.6849,-83.5272,7
44.6939,-83.5275,7
44.6941,-83.5148,7
44.6943,-83.5021,7
44.7033,-83.5024,7
44.7035,-83.4897,7
44.7037,-83.477,7
44.7039,-83.4643,7
44.6948,-83.464,7
44.695,-83.4513,7
44.6952,-83.4386,7
44.7042,-83.4389,7
44.7044,-83.4262,7
44.7046,-83.4135,7
44.7048,-83.4008,7
44.7138,-83.401,7
44.714,-83.3883,7
44.7141,-83.3756,7
44.7051,-83.3754,7
44.7053,-83.3627,7
44.6963,-83.3624,7
44.6872,-83.3622,7
44.6874,-83.3495,7
44.6784,-83.3492,7
44.6694,-83.349,7
44.6692,-83.3617,7
44.6602,-83.3614,7
44.6603,-83.3488,7
44.6513,-83.3485,7
44.6515,-83.3358,7
44.6425,-83.3356,7
44.6334,-83.3353,7
44.6244,-83.3351,7
44.6246,-83.3224,7
44.6156,-83.3222,7
44.6065,-83.3219,7
44.5975,-83.3217,7
44.5885,-83.3215,7
44.5795,-83.3212,7
44.5796,-83.3086,7
44.5706,-83.3083,7
44.5616,-83.3081,7
44.5617,-83.2954,7
44.5527,-83.2952,7
44.5437,-83.2949,7
44.5347,-83.2947,7
44.5256,-83.2945,7
44.5166,-83.2942,7
44.5076,-83.294,7
44.4986,-83.2938,7
44.4895,-83.2935,7
44.4805,-83.2933,7
44.4715,-83.2931,7
44.4713,-83.3057,7
44.4623,-83.3055,7
44.4533,-83.3053,7
44.4443,-83.305,7
44.4352,-83.3048,7
44.4262,-83.3046,7
44.4172,-83.3043,7
44.4081,-83.3041,7
44.3991,-83.3039,7
44.3901,-83.3036,7
44.3899,-83.3163,7
44.3809,-83.316,7
44.3719,-83.3158,7
44.3629,-83.3156,7
44.3538,-83.3153,7
44.3537,-83.3279,7
44.3535,-83.3406,7
44.3533,-83.3532,7
44.3623,-83.3534,7
44.3622,-83.3661,7
44.3712,-83.3663,7
44.371,-83.3789,7
44.38,-83.3792,7
44.3799,-83.3918,7
44.3889,-83.392,7
44.3887,-83.4047,7
44.3977,-83.4049,7
44.3976,-83.4176,7
44.4066,-83.4178,7
44.4064,-83.4304,7
44.4154,-83.4307,7
44.4153,-83.4433,7
44.4243,-83.4436,7
44.4241,-83.4562,7
44.4239,-83.4689,7
44.4237,-83.4815,7
44.4327,-83.4818,7
44.4326,-83.4944,7
44.4324,-83.5071,7
44.4322,-83.5197,7
44.432,-83.5323,7
44.4318,-83.545,7
44.4228,-83.5447,7
44.4226,-83.5573,7
44.4224,-83.57,7
44.4222,-83.5826,7
44.4132,-83.5823,7
44.413,-83.595,7
44.4128,-83.6076,7
44.4126,-83.6202,7
44.4124,-83.6329,7
44.4122,-83.6455,7
44.412,-83.6582,7
44.4117,-83.6708,7
44.4208,-83.6711,7
44.4206,-83.6837,7
44.4204,-83.6964,7
44.4201,-83.709,7
44.4292,-83.7093,7
44.429,-83.7219,7
44.4287,-83.7346,7
44.4285,-83.7472,7
44.4283,-83.7598,7
44.4373,-83.7602,7
44.4371,-83.7728,7
44.4369,-83.7854,7
44.4367,-83.7981,7
44.4277,-83.7978,7
44.4274,-83.8104,7
44.4272,-83.823,7
44.427,-83.8357,7
44.4268,-83.8483,7
44.4265,-83.861,7
44.4175,-83.8606,7
44.4173,-83.8733,7
44.417,-83.8859,7
44.408,-83.8856,7
44.4078,-83.8982,7
44.4076,-83.9109,7
44.4073,-83.9235,7
44.4071,-83.9361,7
44.4161,-83.9365,7
44.4159,-83.9491,7
44.4156,-83.9617,7
44.4247,-83.9621,7
44.4337,-83.9624,7
44.4427,-83.9627,7
44.4517,-83.9631,7
44.4515,-83.9757,7
44.4605,-83.976,7
44.4603,-83.9887,7
44.46,-84.0013,7
44.469,-84.0017,7
44.4688,-84.0143,7
44.4685,-84.027,7
44.4683,-84.0396,7
44.4681,-84.0523,7
44.4771,-84.0526,7
44.4768,-84.0653,7
44.4766,-84.0779,7
44.4763,-84.0906,7
44.4761,-84.1032,7
44.4758,-84.1159,7
44.4668,-84.1155,7
44.4665,-84.1281,7
44.4575,-84.1278,7
44.4572,-84.1404,7
44.4482,-84.1401,7
44.448,-84.1527,7
44.4389,-84.1523,7
44.4387,-84.165,7
44.4384,-84.1776,7
44.4294,-84.1772,7
44.4291,-84.1899,7
44.4289,-84.2025,7
44.4286,-84.2152,7
44.4283,-84.2278,7
44.4193,-84.2274,7
44.4191,-84.2401,7
44.4188,-84.2527,7
44.4098,-84.2523,7
44.4095,-84.2649,7
44.4005,-84.2646,7
44.4002,-84.2772,7
44.3999,-84.2898,7
44.3909,-84.2894,7
44.3906,-84.3021,7
44.3816,-84.3017,7
44.3813,-84.3143,7
44.3723,-84.3139,7
44.3633,-84.3135,7
44.363,-84.3261,7
44.354,-84.3258,7
44.345,-84.3254,7
44.336,-84.325,7
44.3269,-84.3246,7
44.3267,-84.3372,7
44.3176,-84.3368,7
44.3086,-84.3364,7
44.3083,-84.349,7
44.2993,-84.3486,7
44.299,-84.3612,7
44.29,-84.3608,7
44.2897,-84.3735,7
44.2807,-84.3731,7
44.2804,-84.3857,7
44.2801,-84.3983,7
44.2798,-84.4109,7
44.2708,-84.4105,7
44.2705,-84.4231,7
44.2703,-84.4357,7
43.9769,-83.7574,8
43.986,-83.7577,8
43.9857,-83.7702,8
43.9855,-83.7827,8
43.9946,-83.783,8
43.9943,-83.7956,8
43.9941,-83.8081,8
43.9939,-83.8207,8
44.0029,-83.821,8
44.0119,-83.8213,8
44.0117,-83.8339,8
44.0207,-83.8342,8
44.0205,-83.8467,8
44.0295,-83.847,8
44.0293,-83.8596,8
44.0383,-83.8599,8
44.0381,-83.8725,8
44.0471,-83.8728,8
44.0469,-83.8853,8
44.0467,-83.8979,8
44.0557,-83.8982,8
44.0555,-83.9108,8
44.0552,-83.9233,8
44.055,-83.9359,8
44.0548,-83.9484,8
44.0457,-83.9481,8
44.0455,-83.9607,8
44.0453,-83.9732,8
44.045,-83.9858,8
44.0448,-83.9983,8
44.0445,-84.0109,8
44.0443,-84.0234,8
44.044,-84.036,8
44.0531,-84.0363,8
44.0528,-84.0489,8
44.0526,-84.0615,8
44.0523,-84.074,8
44.0433,-84.0737,8
44.0431,-84.0862,8
44.0428,-84.0988,8
44.0518,-84.0991,8
44.0516,-84.1117,8
44.0606,-84.112,8
44.0603,-84.1246,8
44.0694,-84.125,8
44.0691,-84.1375,8
44.0781,-84.1379,8
44.0784,-84.1253,8
44.0874,-84.1257,8
44.0964,-84.126,8
44.1054,-84.1264,8
44.1145,-84.1267,8
44.1235,-84.1271,8
44.1325,-84.1275,8
44.1415,-84.1278,8
44.1418,-84.1152,8
44.1508,-84.1156,8
44.1598,-84.1159,8
44.1688,-84.1163,8
44.1779,-84.1167,8
44.1869,-84.117,8
44.1866,-84.1296,8
44.1956,-84.13,8
44.1954,-84.1425,8
44.2044,-84.1429,8
44.2134,-84.1433,8
44.2132,-84.1559,8
44.2222,-84.1562,8
44.2219,-84.1688,8
44.231,-84.1692,8
44.2307,-84.1818,8
44.2304,-84.1944,8
44.2394,-84.1947,8
44.2392,-84.2073,8
44.2482,-84.2077,8
44.2479,-84.2203,8
44.257,-84.2207,8
44.2567,-84.2333,8
44.2564,-84.2459,8
44.2561,-84.2585,8
44.2652,-84.2589,8
44.2649,-84.2715,8
44.2646,-84.2841,8
44.2643,-84.2967,8
44.2641,-84.3093,8
44.2731,-84.3096,8
44.2728,-84.3222,8
44.2725,-84.3348,8
44.2816,-84.3352,8
44.2813,-84.3478,8
44.281,-84.3604,8
44.29,-84.3608,8
44.299,-84.3612,8
44.2993,-84.3486,8
44.3083,-84.349,8
44.3086,-84.3364,8
44.3176,-84.3368,8
44.3267,-84.3372,8
44.3269,-84.3246,8
44.336,-84.325,8
44.345,-84.3254,8
44.354,-84.3258,8
44.363,-84.3261,8
44.3633,-84.3135,8
44.3723,-84.3139,8
44.3813,-84.3143,8
44.3816,-84.3017,8
44.3906,-84.3021,8
44.3909,-84.2894,8
44.3999,-84.2898,8
44.4002,-84.2772,8
44.4005,-84.2646,8
44.4095,-84.2649,8
44.4098,-84.2523,8
44.4188,-84.2527,8
44.4191,-84.2401,8
44.4193,-84.2274,8
44.4283,-84.2278,8
44.4286,-84.2152,8
44.4289,-84.2025,8
44.4291,-84.1899,8
44.4294,-84.1772,8
44.4384,-84.1776,8
44.4387,-84.165,8
44.4389,-84.1523,8
44.448,-84.1527,8
44.4482,-84.1401,8
44.4572,-84.1404,8
44.4575,-84.1278,8
44.4665,-84.1281,8
44.4668,-84.1155,8
44.4758,-84.1159,8
44.4761,-84.1032,8
44.4763,-84.0906,8
44.4766,-84.0779,8
44.4768,-84.0653,8
44.4771,-84.0526,8
44.4681,-84.0523,8
44.4683,-84.0396,8
44.4685,-84.027,8
44.4688,-84.0143,8
44.469,-84.0017,8
44.46,-84.0013,8
44.4603,-83.9887,8
44.4605,-83.976,8
44.4515,-83.9757,8
44.4517,-83.9631,8
44.4427,-83.9627,8
44.4337,-83.9624,8
44.4247,-83.9621,8
44.4156,-83.9617,8
44.4159,-83.9491,8
44.4161,-83.9365,8
44.4071,-83.9361,8
44.4073,-83.9235,8
44.4076,-83.9109,8
44.4078,-83.8982,8
44.408,-83.8856,8
44.417,-83.8859,8
44.4173,-83.8733,8
44.4175,-83.8606,8
44.4265,-83.861,8
44.4268,-83.8483,8
44.427,-83.8357,8
44.4272,-83.823,8
44.4274,-83.8104,8
44.4277,-83.7978,8
44.4367,-83.7981,8
44.4369,-83.7854,8
44.4371,-83.7728,8
44.4373,-83.7602,8
44.4283,-83.7598,8
44.4285,-83.7472,8
44.4287,-83.7346,8
44.429,-83.7219,8
44.4292,-83.7093,8
44.4201,-83.709,8
44.4204,-83.6964,8
44.4206,-83.6837,8
44.4208,-83.6711,8
44.4117,-83.6708,8
44.412,-83.6582,8
44.4122,-83.6455,8
44.4124,-83.6329,8
44.4126,-83.6202,8
44.4128,-83.6076,8
44.413,-83.595,8
44.4132,-83.5823,8
44.4222,-83.5826,8
44.4224,-83.57,8
44.4226,-83.5573,8
44.4228,-83.5447,8
44.4318,-83.545,8
44.432,-83.5323,8
44.4322,-83.5197,8
44.4324,-83.5071,8
44.4326,-83.4944,8
44.4327,-83.4818,8
44.4237,-83.4815,8
44.4239,-83.4689,8
44.4241,-83.4562,8
44.4243,-83.4436,8
44.4153,-83.4433,8
44.4154,-83.4307,8
44.4064,-83.4304,8
44.4066,-83.4178,8
44.3976,-83.4176,8
44.3977,-83.4049,8
44.3887,-83.4047,8
44.3889,-83.392,8
44.3799,-83.3918,8
44.38,-83.3792,8
44.371,-83.3789,8
44.3712,-83.3663,8
44.3622,-83.3661,8
44.3623,-83.3534,8
44.3533,-83.3532,8
44.3535,-83.3406,8
44.3537,-83.3279,8
44.3538,-83.3153,8
44.3629,-83.3156,8
44.3719,-83.3158,8
44.3809,-83.316,8
44.3899,-83.3163,8
44.3901,-83.3036,8
44.3811,-83.3034,8
44.372,-83.3032,8
44.363,-83.3029,8
44.354,-83.3027,8
44.345,-83.3025,8
44.3448,-83.3151,8
44.3358,-83.3148,8
44.3268,-83.3146,8
44.3177,-83.3144,8
44.3176,-83.327,8
44.3266,-83.3272,8
44.3264,-83.3398,8
44.3174,-83.3396,8
44.3172,-83.3522,8
44.3082,-83.352,8
44.308,-83.3646,8
44.299,-83.3644,8
44.2988,-83.377,8
44.2898,-83.3767,8
44.2896,-83.3893,8
44.2806,-83.3891,8
44.2804,-83.4017,8
44.2714,-83.4015,8
44.2624,-83.4012,8
44.2622,-83.4138,8
44.2532,-83.4136,8
44.2441,-83.4133,8
44.244,-83.4259,8
44.253,-83.4262,8
44.262,-83.4264,8
44.271,-83.4267,8
44.2709,-83.4393,8
44.2707,-83.4519,8
44.2705,-83.4645,8
44.2703,-83.4771,8
44.2701,-83.4897,8
44.2611,-83.4894,8
44.2609,-83.502,8
44.2519,-83.5018,8
44.2429,-83.5015,8
44.2427,-83.5141,8
44.2336,-83.5138,8
44.2246,-83.5136,8
44.2156,-83.5133,8
44.2154,-83.5259,8
44.2064,-83.5256,8
44.1974,-83.5254,8
44.1883,-83.5251,8
44.1793,-83.5248,8
44.1703,-83.5246,8
44.1701,-83.5372,8
44.1611,-83.5369,8
44.1521,-83.5366,8
44.143,-83.5364,8
44.134,-83.5361,8
44.125,-83.5358,8
44.116,-83.5356,8
44.1069,-83.5353,8
44.0979,-83.535,8
44.0977,-83.5476,8
44.0887,-83.5473,8
44.0885,-83.5599,8
44.0795,-83.5596,8
44.0704,-83.5594,8
44.0614,-83.5591,8
44.0524,-83.5588,8
44.0522,-83.5714,8
44.052,-83.5839,8
44.0518,-83.5965,8
44.0428,-83.5962,8
44.0426,-83.6088,8
44.0424,-83.6213,8
44.0422,-83.6339,8
44.0332,-83.6336,8
44.033,-83.6462,8
44.0239,-83.6459,8
44.0149,-83.6456,8
44.0147,-83.6582,8
44.0057,-83.6579,8
43.9967,-83.6576,8
43.9876,-83.6573,8
43.9878,-83.6448,8
43.9788,-83.6445,8
43.9786,-83.657,8
43.9784,-83.6696,8
43.9874,-83.6698,8
43.9872,-83.6824,8
43.987,-83.6949,8
43.996,-83.6952,8
43.9958,-83.7078,8
43.9868,-83.7075,8
43.9866,-83.72,8
43.9864,-83.7326,8
43.9774,-83.7323,8
43.9772,-83.7448,8
43.9769,-83.7574,8
43.5464,-84.0921,9
43.5554,-84.0925,9
43.5552,-84.1049,9
43.5642,-84.1053,9
43.5639,-84.1177,9
43.573,-84.1181,9
43.5727,-84.1305,9
43.5817,-84.1309,9
43.5815,-84.1433,9
43.5905,-84.1437,9
43.5995,-84.144,9
43.6085,-84.1444,9
43.6175,-84.1448,9
43.6173,-84.1572,9
43.6263,-84.1576,9
43.6353,-84.1579,9
43.6444,-84.1583,9
43.6534,-84.1586,9
43.6531,-84.1711,9
43.6621,-84.1715,9
43.6619,-84.1839,9
43.6709,-84.1843,9
43.6799,-84.1847,9
43.6797,-84.1971,9
43.6887,-84.1975,9
43.6977,-84.1979,9
43.7067,-84.1982,9
43.7157,-84.1986,9
43.716,-84.1861,9
43.725,-84.1865,9
43.734,-84.1868,9
43.7431,-84.1872,9
43.7521,-84.1876,9
43.7518,-84.2001,9
43.7608,-84.2004,9
43.7606,-84.2129,9
43.7696,-84.2133,9
43.7693,-84.2258,9
43.7691,-84.2383,9
43.7781,-84.2386,9
43.7778,-84.2511,9
43.7868,-84.2515,9
43.7959,-84.2519,9
43.8049,-84.2523,9
43.8139,-84.2526,9
43.8229,-84.253,9
43.8319,-84.2534,9
43.8322,-84.2409,9
43.8412,-84.2412,9
43.8502,-84.2416,9
43.8505,-84.2291,9
43.8595,-84.2295,9
43.8598,-84.2169,9
43.8688,-84.2173,9
43.8691,-84.2048,9
43.8781,-84.2052,9
43.8784,-84.1926,9
43.8874,-84.193,9
43.8876,-84.1805,9
43.8967,-84.1808,9
43.8969,-84.1683,9
43.9059,-84.1687,9
43.915,-84.169,9
43.9152,-84.1565,9
43.9243,-84.1569,9
43.9245,-84.1443,9
43.9335,-84.1447,9
43.9425,-84.1451,9
43.9516,-84.1454,9
43.9606,-84.1458,9
43.9603,-84.1583,9
43.9694,-84.1587,9
43.9784,-84.159,9
43.9874,-84.1594,9
43.9877,-84.1468,9
43.9967,-84.1472,9
43.9969,-84.1347,9
44.006,-84.135,9
44.0062,-84.1225,9
44.0152,-84.1228,9
44.0155,-84.1103,9
44.0245,-84.1106,9
44.0248,-84.0981,9
44.0338,-84.0984,9
44.0428,-84.0988,9
44.0431,-84.0862,9
44.0433,-84.0737,9
44.0523,-84.074,9
44.0526,-84.0615,9
44.0528,-84.0489,9
44.0531,-84.0363,9
44.044,-84.036,9
44.0443,-84.0234,9
44.0445,-84.0109,9
44.0448,-83.9983,9
44.045,-83.9858,9
44.0453,-83.9732,9
44.0455,-83.9607,9
44.0457,-83.9481,9
44.0548,-83.9484,9
44.055,-83.9359,9
44.0552,-83.9233,9
44.0555,-83.9108,9
44.0557,-83.8982,9
44.0467,-83.8979,9
44.0469,-83.8853,9
44.0471,-83.8728,9
44.0381,-83.8725,9
44.0383,-83.8599,9
44.0293,-83.8596,9
44.0295,-83.847,9
44.0205,-83.8467,9
44.0207,-83.8342,9
44.0117,-83.8339,9
44.0119,-83.8213,9
44.0029,-83.821,9
43.9939,-83.8207,9
43.9941,-83.8081,9
43.9851,-83.8078,9
43.9849,-83.8204,9
43.9758,-83.8201,9
43.9668,-83.8198,9
43.9666,-83.8323,9
43.9576,-83.832,9
43.9486,-83.8317,9
43.9483,-83.8442,9
43.9481,-83.8568,9
43.9391,-83.8564,9
43.9301,-83.8561,9
43.9298,-83.8687,9
43.9208,-83.8683,9
43.9118,-83.868,9
43.9116,-83.8806,9
43.9025,-83.8802,9
43.9023,-83.8928,9
43.8933,-83.8924,9
43.8843,-83.8921,9
43.8752,-83.8918,9
43.8662,-83.8915,9
43.8572,-83.8912,9
43.8482,-83.8909,9
43.8484,-83.8783,9
43.8394,-83.878,9
43.8392,-83.8905,9
43.8301,-83.8902,9
43.8211,-83.8899,9
43.8121,-83.8896,9
43.8031,-83.8893,9
43.794,-83.8889,9
43.7938,-83.9015,9
43.7848,-83.9011,9
43.7758,-83.9008,9
43.7667,-83.9005,9
43.7665,-83.913,9
43.7575,-83.9127,9
43.7573,-83.9252,9
43.7482,-83.9248,9
43.7392,-83.9245,9
43.7302,-83.9242,9
43.7304,-83.9117,9
43.7214,-83.9114,9
43.7124,-83.9111,9
43.7034,-83.9108,9
43.7036,-83.8983,9
43.6946,-83.898,9
43.6855,-83.8976,9
43.6765,-83.8973,9
43.6768,-83.8848,9
43.6677,-83.8845,9
43.6587,-83.8842,9
43.6589,-83.8717,9
43.6499,-83.8714,9
43.6501,-83.8589,9
43.6504,-83.8465,9
43.6413,-83.8462,9
43.6416,-83.8337,9
43.6325,-83.8334,9
43.6323,-83.8459,9
43.6233,-83.8455,9
43.6231,-83.858,9
43.6228,-83.8705,9
43.6138,-83.8702,9
43.6136,-83.8826,9
43.6134,-83.8951,9
43.6043,-83.8948,9
43.6041,-83.9073,9
43.5951,-83.9069,9
43.5949,-83.9194,9
43.5946,-83.9319,9
43.5856,-83.9315,9
43.5854,-83.944,9
43.5851,-83.9565,9
